,file_path,contains
2589,papers/interspeech_2022/zheng22_interspeech.pdf,False
2590,papers/interspeech_2022/tian22d_interspeech.pdf,True
2591,papers/interspeech_2022/gessinger22_interspeech.pdf,False
2592,papers/interspeech_2022/triantafyllopoulos22_interspeech.pdf,False
2593,papers/interspeech_2022/roux22_interspeech.pdf,True
2594,papers/interspeech_2022/li22r_interspeech.pdf,False
2595,papers/interspeech_2022/koutini22_interspeech.pdf,True
2596,papers/interspeech_2022/deja22_interspeech.pdf,False
2597,papers/interspeech_2022/saeki22b_interspeech.pdf,True
2598,papers/interspeech_2022/ivanko22_interspeech.pdf,False
2599,papers/interspeech_2022/pham22_interspeech.pdf,True
2600,papers/interspeech_2022/yadavalli22_interspeech.pdf,True
2601,papers/interspeech_2022/lepage22_interspeech.pdf,True
2602,papers/interspeech_2022/he22b_interspeech.pdf,False
2603,papers/interspeech_2022/feng22b_interspeech.pdf,True
2604,papers/interspeech_2022/chinen22_interspeech.pdf,False
2605,papers/interspeech_2022/zhang22c_interspeech.pdf,False
2606,papers/interspeech_2022/sustek22_interspeech.pdf,True
2607,papers/interspeech_2022/edozezario22_interspeech.pdf,False
2608,papers/interspeech_2022/das22_interspeech.pdf,False
2609,papers/interspeech_2022/yoo22_interspeech.pdf,False
2610,papers/interspeech_2022/hou22c_interspeech.pdf,True
2611,papers/interspeech_2022/agaskar22_interspeech.pdf,False
2612,papers/interspeech_2022/fong22_interspeech.pdf,False
2613,papers/interspeech_2022/zhao22j_interspeech.pdf,False
2614,papers/interspeech_2022/li22f_interspeech.pdf,True
2615,papers/interspeech_2022/albesano22_interspeech.pdf,False
2616,papers/interspeech_2022/batra22_interspeech.pdf,False
2617,papers/interspeech_2022/webber22_interspeech.pdf,True
2618,papers/interspeech_2022/cho22c_interspeech.pdf,True
2619,papers/interspeech_2022/fan22b_interspeech.pdf,False
2620,papers/interspeech_2022/rixen22_interspeech.pdf,False
2621,papers/interspeech_2022/getman22_interspeech.pdf,True
2622,papers/interspeech_2022/zhao22b_interspeech.pdf,False
2623,papers/interspeech_2022/wang22r_interspeech.pdf,False
2624,papers/interspeech_2022/fu22b_interspeech.pdf,False
2625,papers/interspeech_2022/mdhaffar22_interspeech.pdf,True
2626,papers/interspeech_2022/iwamoto22_interspeech.pdf,False
2627,papers/interspeech_2022/kunihara22b_interspeech.pdf,False
2628,papers/interspeech_2022/chang22g_interspeech.pdf,True
2629,papers/interspeech_2022/kilgour22_interspeech.pdf,False
2630,papers/interspeech_2022/kang22b_interspeech.pdf,False
2631,papers/interspeech_2022/liu22y_interspeech.pdf,True
2632,papers/interspeech_2022/bittar22_interspeech.pdf,True
2633,papers/interspeech_2022/obrien22_interspeech.pdf,False
2634,papers/interspeech_2022/kang22c_interspeech.pdf,True
2635,papers/interspeech_2022/tsiamas22_interspeech.pdf,True
2636,papers/interspeech_2022/peng22b_interspeech.pdf,True
2637,papers/interspeech_2022/liu22n_interspeech.pdf,False
2638,papers/interspeech_2022/zeng22b_interspeech.pdf,False
2639,papers/interspeech_2022/jiang22_interspeech.pdf,False
2640,papers/interspeech_2022/dalhouse22_interspeech.pdf,False
2641,papers/interspeech_2022/westhausen22_interspeech.pdf,False
2642,papers/interspeech_2022/chen22r_interspeech.pdf,False
2643,papers/interspeech_2022/tripathi22_interspeech.pdf,False
2644,papers/interspeech_2022/heo22_interspeech.pdf,False
2645,papers/interspeech_2022/teytaut22_interspeech.pdf,False
2646,papers/interspeech_2022/hu22b_interspeech.pdf,False
2647,papers/interspeech_2022/saeed22_interspeech.pdf,False
2648,papers/interspeech_2022/kim22o_interspeech.pdf,False
2649,papers/interspeech_2022/ristea22_interspeech.pdf,True
2650,papers/interspeech_2022/zhao22f_interspeech.pdf,False
2651,papers/interspeech_2022/mirheidari22_interspeech.pdf,False
2652,papers/interspeech_2022/takeda22_interspeech.pdf,False
2653,papers/interspeech_2022/li22c_interspeech.pdf,True
2654,papers/interspeech_2022/eom22_interspeech.pdf,True
2655,papers/interspeech_2022/yoneyama22_interspeech.pdf,False
2656,papers/interspeech_2022/yang22u_interspeech.pdf,False
2657,papers/interspeech_2022/langheinrich22_interspeech.pdf,False
2658,papers/interspeech_2022/park22b_interspeech.pdf,False
2659,papers/interspeech_2022/weise22b_interspeech.pdf,True
2660,papers/interspeech_2022/qi22_interspeech.pdf,False
2661,papers/interspeech_2022/tu22b_interspeech.pdf,True
2662,papers/interspeech_2022/cao22b_interspeech.pdf,False
2663,papers/interspeech_2022/ghosh22_interspeech.pdf,False
2664,papers/interspeech_2022/fox22_interspeech.pdf,True
2665,papers/interspeech_2022/ho22_interspeech.pdf,False
2666,papers/interspeech_2022/bandarupalli22_interspeech.pdf,False
2667,papers/interspeech_2022/su22b_interspeech.pdf,True
2668,papers/interspeech_2022/sharon22_interspeech.pdf,True
2669,papers/interspeech_2022/turetzky22_interspeech.pdf,True
2670,papers/interspeech_2022/lian22_interspeech.pdf,False
2671,papers/interspeech_2022/zhang22r_interspeech.pdf,False
2672,papers/interspeech_2022/ardaillon22_interspeech.pdf,False
2673,papers/interspeech_2022/yang22d_interspeech.pdf,False
2674,papers/interspeech_2022/chen22b_interspeech.pdf,False
2675,papers/interspeech_2022/ye22b_interspeech.pdf,True
2676,papers/interspeech_2022/martikainen22_interspeech.pdf,False
2677,papers/interspeech_2022/pelloin22_interspeech.pdf,True
2678,papers/interspeech_2022/baskar22b_interspeech.pdf,True
2679,papers/interspeech_2022/huckvale22_interspeech.pdf,False
2680,papers/interspeech_2022/koch22_interspeech.pdf,True
2681,papers/interspeech_2022/kakoulidis22_interspeech.pdf,False
2682,papers/interspeech_2022/rouhe22_interspeech.pdf,True
2683,papers/interspeech_2022/ablimit22_interspeech.pdf,False
2684,papers/interspeech_2022/botelho22_interspeech.pdf,False
2685,papers/interspeech_2022/stafylakis22_interspeech.pdf,False
2686,papers/interspeech_2022/baumann22_interspeech.pdf,False
2687,papers/interspeech_2022/wang22i_interspeech.pdf,False
2688,papers/interspeech_2022/kumar22d_interspeech.pdf,False
2689,papers/interspeech_2022/sharma22_interspeech.pdf,False
2690,papers/interspeech_2022/choi22_interspeech.pdf,False
2691,papers/interspeech_2022/vangysel22_interspeech.pdf,True
2692,papers/interspeech_2022/lee22b_interspeech.pdf,False
2693,papers/interspeech_2022/lee22c_interspeech.pdf,False
2694,papers/interspeech_2022/hou22_interspeech.pdf,True
2695,papers/interspeech_2022/yang22n_interspeech.pdf,False
2696,papers/interspeech_2022/kim22l_interspeech.pdf,False
2697,papers/interspeech_2022/ge22_interspeech.pdf,True
2698,papers/interspeech_2022/zhang22z_interspeech.pdf,False
2699,papers/interspeech_2022/chen22g_interspeech.pdf,False
2700,papers/interspeech_2022/tu22_interspeech.pdf,False
2701,papers/interspeech_2022/guo22b_interspeech.pdf,True
2702,papers/interspeech_2022/zhang22b_interspeech.pdf,True
2703,papers/interspeech_2022/yoon22b_interspeech.pdf,False
2704,papers/interspeech_2022/novitasari22_interspeech.pdf,False
2705,papers/interspeech_2022/li22k_interspeech.pdf,False
2706,papers/interspeech_2022/yang22x_interspeech.pdf,True
2707,papers/interspeech_2022/valentinibotinhao22_interspeech.pdf,True
2708,papers/interspeech_2022/li22b_interspeech.pdf,False
2709,papers/interspeech_2022/arora22_interspeech.pdf,False
2710,papers/interspeech_2022/rugayan22_interspeech.pdf,False
2711,papers/interspeech_2022/hollands22_interspeech.pdf,False
2712,papers/interspeech_2022/irino22_interspeech.pdf,False
2713,papers/interspeech_2022/wu22d_interspeech.pdf,True
2714,papers/interspeech_2022/hung22_interspeech.pdf,True
2715,papers/interspeech_2022/li22m_interspeech.pdf,False
2716,papers/interspeech_2022/baruah22_interspeech.pdf,False
2717,papers/interspeech_2022/liu22aa_interspeech.pdf,False
2718,papers/interspeech_2022/pandey22c_interspeech.pdf,True
2719,papers/interspeech_2022/pesoparada22_interspeech.pdf,True
2720,papers/interspeech_2022/sawhney22_interspeech.pdf,False
2721,papers/interspeech_2022/kim22n_interspeech.pdf,False
2722,papers/interspeech_2022/yoon22_interspeech.pdf,False
2723,papers/interspeech_2022/zheng22b_interspeech.pdf,True
2724,papers/interspeech_2022/li22u_interspeech.pdf,False
2725,papers/interspeech_2022/zhang22t_interspeech.pdf,False
2726,papers/interspeech_2022/thithuuyen22_interspeech.pdf,False
2727,papers/interspeech_2022/tran22c_interspeech.pdf,False
2728,papers/interspeech_2022/antonova22_interspeech.pdf,True
2729,papers/interspeech_2022/rose22_interspeech.pdf,False
2730,papers/interspeech_2022/fu22_interspeech.pdf,False
2731,papers/interspeech_2022/choi22d_interspeech.pdf,True
2732,papers/interspeech_2022/thakker22_interspeech.pdf,False
2733,papers/interspeech_2022/mallolragolta22_interspeech.pdf,False
2734,papers/interspeech_2022/zhang22o_interspeech.pdf,True
2735,papers/interspeech_2022/yi22b_interspeech.pdf,False
2736,papers/interspeech_2022/zhao22h_interspeech.pdf,False
2737,papers/interspeech_2022/ribeiro22_interspeech.pdf,False
2738,papers/interspeech_2022/teixeira22_interspeech.pdf,False
2739,papers/interspeech_2022/elbanna22_interspeech.pdf,True
2740,papers/interspeech_2022/kinoshita22_interspeech.pdf,False
2741,papers/interspeech_2022/ohsugi22_interspeech.pdf,False
2742,papers/interspeech_2022/li22j_interspeech.pdf,False
2743,papers/interspeech_2022/chang22c_interspeech.pdf,True
2744,papers/interspeech_2022/huang22_interspeech.pdf,False
2745,papers/interspeech_2022/raitio22_interspeech.pdf,False
2746,papers/interspeech_2022/sudo22_interspeech.pdf,False
2747,papers/interspeech_2022/liu22e_interspeech.pdf,True
2748,papers/interspeech_2022/wei22_interspeech.pdf,False
2749,papers/interspeech_2022/janbakhshi22_interspeech.pdf,False
2750,papers/interspeech_2022/talkar22_interspeech.pdf,False
2751,papers/interspeech_2022/an22_interspeech.pdf,False
2752,papers/interspeech_2022/takamichi22_interspeech.pdf,True
2753,papers/interspeech_2022/wang22w_interspeech.pdf,False
2754,papers/interspeech_2022/triantafyllopoulos22b_interspeech.pdf,True
2755,papers/interspeech_2022/lin22_interspeech.pdf,False
2756,papers/interspeech_2022/liu22b_interspeech.pdf,False
2757,papers/interspeech_2022/buech22_interspeech.pdf,True
2758,papers/interspeech_2022/dingliwal22_interspeech.pdf,False
2759,papers/interspeech_2022/kadandale22_interspeech.pdf,False
2760,papers/interspeech_2022/zhao22e_interspeech.pdf,False
2761,papers/interspeech_2022/finkelstein22_interspeech.pdf,False
2762,papers/interspeech_2022/miao22c_interspeech.pdf,True
2763,papers/interspeech_2022/serdyuk22_interspeech.pdf,False
2764,papers/interspeech_2022/sadekova22_interspeech.pdf,False
2765,papers/interspeech_2022/chang22h_interspeech.pdf,True
2766,papers/interspeech_2022/manocha22b_interspeech.pdf,False
2767,papers/interspeech_2022/qin22_interspeech.pdf,True
2768,papers/interspeech_2022/conneau22_interspeech.pdf,False
2769,papers/interspeech_2022/ding22b_interspeech.pdf,False
2770,papers/interspeech_2022/fukuda22_interspeech.pdf,False
2771,papers/interspeech_2022/pierre22_interspeech.pdf,False
2772,papers/interspeech_2022/tanaka22_interspeech.pdf,False
2773,papers/interspeech_2022/quan22b_interspeech.pdf,True
2774,papers/interspeech_2022/wang22ea_interspeech.pdf,False
2775,papers/interspeech_2022/huang22j_interspeech.pdf,False
2776,papers/interspeech_2022/fukuda22b_interspeech.pdf,True
2777,papers/interspeech_2022/chaubey22_interspeech.pdf,False
2778,papers/interspeech_2022/flemotomos22_interspeech.pdf,True
2779,papers/interspeech_2022/kanagawa22_interspeech.pdf,False
2780,papers/interspeech_2022/udupa22_interspeech.pdf,True
2781,papers/interspeech_2022/gudmalwar22_interspeech.pdf,False
2782,papers/interspeech_2022/chen22t_interspeech.pdf,True
2783,papers/interspeech_2022/dong22_interspeech.pdf,False
2784,papers/interspeech_2022/huang22i_interspeech.pdf,False
2785,papers/interspeech_2022/berisha22_interspeech.pdf,False
2786,papers/interspeech_2022/omahony22_interspeech.pdf,False
2787,papers/interspeech_2022/zhou22_interspeech.pdf,False
2788,papers/interspeech_2022/dieck22_interspeech.pdf,False
2789,papers/interspeech_2022/mei22_interspeech.pdf,True
2790,papers/interspeech_2022/diener22_interspeech.pdf,True
2791,papers/interspeech_2022/dinarelli22_interspeech.pdf,False
2792,papers/interspeech_2022/cui22c_interspeech.pdf,False
2793,papers/interspeech_2022/priyasad22_interspeech.pdf,False
2794,papers/interspeech_2022/liu22m_interspeech.pdf,False
2795,papers/interspeech_2022/chung22_interspeech.pdf,False
2796,papers/interspeech_2022/meng22c_interspeech.pdf,False
2797,papers/interspeech_2022/li22ba_interspeech.pdf,True
2798,papers/interspeech_2022/biadsy22_interspeech.pdf,False
2799,papers/interspeech_2022/park22d_interspeech.pdf,True
2800,papers/interspeech_2022/zhang22n_interspeech.pdf,True
2801,papers/interspeech_2022/schafer22_interspeech.pdf,False
2802,papers/interspeech_2022/yang22o_interspeech.pdf,False
2803,papers/interspeech_2022/strom22_interspeech.pdf,False
2804,papers/interspeech_2022/antony22_interspeech.pdf,False
2805,papers/interspeech_2022/chen22_interspeech.pdf,True
2806,papers/interspeech_2022/bayerl22_interspeech.pdf,False
2807,papers/interspeech_2022/faria22_interspeech.pdf,True
2808,papers/interspeech_2022/bhattacharya22b_interspeech.pdf,False
2809,papers/interspeech_2022/arunkumar22b_interspeech.pdf,False
2810,papers/interspeech_2022/guo22c_interspeech.pdf,False
2811,papers/interspeech_2022/dhamyal22_interspeech.pdf,False
2812,papers/interspeech_2022/masumura22_interspeech.pdf,False
2813,papers/interspeech_2022/wang22p_interspeech.pdf,True
2814,papers/interspeech_2022/chan22_interspeech.pdf,False
2815,papers/interspeech_2022/kuang22_interspeech.pdf,True
2816,papers/interspeech_2022/kim22i_interspeech.pdf,False
2817,papers/interspeech_2022/xu22g_interspeech.pdf,False
2818,papers/interspeech_2022/radfar22_interspeech.pdf,False
2819,papers/interspeech_2022/gao22_interspeech.pdf,False
2820,papers/interspeech_2022/draxler22_interspeech.pdf,True
2821,papers/interspeech_2022/zeineldeen22_interspeech.pdf,True
2822,papers/interspeech_2022/huang22l_interspeech.pdf,False
2823,papers/interspeech_2022/lee22o_interspeech.pdf,False
2824,papers/interspeech_2022/ide22_interspeech.pdf,True
2825,papers/interspeech_2022/cordero22_interspeech.pdf,False
2826,papers/interspeech_2022/badi22_interspeech.pdf,False
2827,papers/interspeech_2022/rho22_interspeech.pdf,True
2828,papers/interspeech_2022/wu22h_interspeech.pdf,True
2829,papers/interspeech_2022/wu22f_interspeech.pdf,False
2830,papers/interspeech_2022/liang22b_interspeech.pdf,True
2831,papers/interspeech_2022/kirkland22_interspeech.pdf,True
2832,papers/interspeech_2022/wallbridge22_interspeech.pdf,False
2833,papers/interspeech_2022/lu22b_interspeech.pdf,False
2834,papers/interspeech_2022/yang22g_interspeech.pdf,True
2835,papers/interspeech_2022/mun22_interspeech.pdf,False
2836,papers/interspeech_2022/furukawa22_interspeech.pdf,False
2837,papers/interspeech_2022/uchida22_interspeech.pdf,False
2838,papers/interspeech_2022/haider22_interspeech.pdf,False
2839,papers/interspeech_2022/wei22d_interspeech.pdf,True
2840,papers/interspeech_2022/abdullah22_interspeech.pdf,True
2841,papers/interspeech_2022/toya22_interspeech.pdf,False
2842,papers/interspeech_2022/wang22fa_interspeech.pdf,True
2843,papers/interspeech_2022/wang22d_interspeech.pdf,False
2844,papers/interspeech_2022/park22_interspeech.pdf,True
2845,papers/interspeech_2022/ammarabbas22_interspeech.pdf,False
2846,papers/interspeech_2022/cui22_interspeech.pdf,False
2847,papers/interspeech_2022/lee22i_interspeech.pdf,False
2848,papers/interspeech_2022/tsukada22_interspeech.pdf,False
2849,papers/interspeech_2022/yang22s_interspeech.pdf,False
2850,papers/interspeech_2022/lee22l_interspeech.pdf,True
2851,papers/interspeech_2022/chen22p_interspeech.pdf,False
2852,papers/interspeech_2022/takashima22_interspeech.pdf,False
2853,papers/interspeech_2022/liu22r_interspeech.pdf,True
2854,papers/neurips_2018/d88518acbcc3d08d1f18da62f9bb26ec-Paper.pdf,False
2855,papers/neurips_2018/196f5641aa9dc87067da4ff90fd81e7b-Paper.pdf,False
2856,papers/interspeech_2022/ivry22_interspeech.pdf,False
2857,papers/neurips_2018/d693d554e0ede0d75f7d2873b015f228-Paper.pdf,False
2858,papers/neurips_2018/74627b65e6e6a4c21e06809b8e02114a-Paper.pdf,True
2859,papers/neurips_2018/cc06a6150b92e17dd3076a0f0f9d2af4-Paper.pdf,True
2860,papers/neurips_2018/e1dc4bf1f94e87fdfeb2d91ae3dc10ef-Paper.pdf,False
2861,papers/neurips_2018/717d8b3d60d9eea997b35b02b6a4e867-Paper.pdf,False
2862,papers/neurips_2018/0fe473396242072e84af286632d3f0ff-Paper.pdf,True
2863,papers/interspeech_2022/bergler22_interspeech.pdf,False
2864,papers/neurips_2018/a07c2f3b3b907aaf8436a26c6d77f0a2-Paper.pdf,False
2865,papers/neurips_2018/550a141f12de6341fba65b0ad0433500-Paper.pdf,True
2866,papers/neurips_2018/aa942ab2bfa6ebda4840e7360ce6e7ef-Paper.pdf,False
2867,papers/neurips_2018/08fc80de8121419136e443a70489c123-Paper.pdf,False
2868,papers/neurips_2018/3328bdf9a4b9504b9398284244fe97c2-Paper.pdf,False
2869,papers/neurips_2018/86a1793f65aeef4aeef4b479fc9b2bca-Paper.pdf,False
2870,papers/neurips_2018/91c77393975889bd08f301c9e13a44b7-Paper.pdf,False
2871,papers/neurips_2018/f9d1152547c0bde01830b7e8bd60024c-Paper.pdf,False
2872,papers/neurips_2018/1141938ba2c2b13f5505d7c424ebae5f-Paper.pdf,False
2873,papers/neurips_2018/39027dfad5138c9ca0c474d71db915c3-Paper.pdf,False
2874,papers/neurips_2018/8f468c873a32bb0619eaeb2050ba45d1-Paper.pdf,False
2875,papers/neurips_2018/c8ed21db4f678f3b13b9d5ee16489088-Paper.pdf,True
2876,papers/neurips_2018/56a3107cad6611c8337ee36d178ca129-Paper.pdf,True
2877,papers/neurips_2018/b4568df26077653eeadf29596708c94b-Paper.pdf,False
2878,papers/neurips_2018/d465f14a648b3d0a1faa6f447e526c60-Paper.pdf,True
2879,papers/neurips_2018/8fb21ee7a2207526da55a679f0332de2-Paper.pdf,False
2880,papers/neurips_2018/90365351ccc7437a1309dc64e4db32a3-Paper.pdf,True
2881,papers/neurips_2018/6ad4174eba19ecb5fed17411a34ff5e6-Paper.pdf,False
2882,papers/interspeech_2022/zhao22l_interspeech.pdf,False
2883,papers/neurips_2018/a14185bf0c82b3369f86efb3cac5ad28-Paper.pdf,False
2884,papers/neurips_2018/6a8018b3a00b69c008601b8becae392b-Paper.pdf,False
2885,papers/neurips_2018/e7b24b112a44fdd9ee93bdf998c6ca0e-Paper.pdf,True
2886,papers/neurips_2018/4aeae10ea1c6433c926cdfa558d31134-Paper.pdf,True
2887,papers/interspeech_2022/helwani22_interspeech.pdf,False
2888,papers/neurips_2018/3e441eec3456b703a4fe741005f3981f-Paper.pdf,False
2889,papers/interspeech_2022/audibert22_interspeech.pdf,False
2890,papers/neurips_2018/7cf64379eb6f29a4d25c4b6a2df713e4-Paper.pdf,False
2891,papers/neurips_2018/f410588e48dc83f2822a880a68f78923-Paper.pdf,False
2892,papers/neurips_2018/037a595e6f4f0576a9efe43154d71c18-Paper.pdf,True
2893,papers/neurips_2018/c8dfece5cc68249206e4690fc4737a8d-Paper.pdf,False
2894,papers/neurips_2018/770f8e448d07586afbf77bb59f698587-Paper.pdf,True
2895,papers/neurips_2018/f18a6d1cde4b205199de8729a6637b42-Paper.pdf,False
2896,papers/neurips_2018/34ffeb359a192eb8174b6854643cc046-Paper.pdf,False
2897,papers/neurips_2018/d3b1fb02964aa64e257f9f26a31f72cf-Paper.pdf,False
2898,papers/interspeech_2022/zhang22f_interspeech.pdf,True
2899,papers/neurips_2018/e1021d43911ca2c1845910d84f40aeae-Paper.pdf,False
2900,papers/neurips_2018/e7e69cdf28f8ce6b69b4e1853ee21bab-Paper.pdf,True
2901,papers/neurips_2018/1371bccec2447b5aa6d96d2a540fb401-Paper.pdf,False
2902,papers/neurips_2018/c5f5c23be1b71adb51ea9dc8e9d444a8-Paper.pdf,False
2903,papers/neurips_2018/161882dd2d19c716819081aee2c08b98-Paper.pdf,False
2904,papers/neurips_2018/d645920e395fedad7bbbed0eca3fe2e0-Paper.pdf,False
2905,papers/neurips_2018/b8a03c5c15fcfa8dae0b03351eb1742f-Paper.pdf,True
2906,papers/neurips_2018/58238e9ae2dd305d79c2ebc8c1883422-Paper.pdf,False
2907,papers/neurips_2018/b4d168b48157c623fbd095b4a565b5bb-Paper.pdf,False
2908,papers/neurips_2018/a08e32d2f9a8b78894d964ec7fd4172e-Paper.pdf,False
2909,papers/neurips_2018/3ea2db50e62ceefceaf70a9d9a56a6f4-Paper.pdf,True
2910,papers/neurips_2018/cdf1035c34ec380218a8cc9a43d438f9-Paper.pdf,False
2911,papers/neurips_2018/e57c6b956a6521b28495f2886ca0977a-Paper.pdf,True
2912,papers/neurips_2018/6cd9313ed34ef58bad3fdd504355e72c-Paper.pdf,False
2913,papers/neurips_2018/996a7fa078cc36c46d02f9af3bef918b-Paper.pdf,False
2914,papers/neurips_2018/900c563bfd2c48c16701acca83ad858a-Paper.pdf,True
2915,papers/neurips_2018/17326d10d511828f6b34fa6d751739e2-Paper.pdf,False
2916,papers/neurips_2018/7c78335a8924215ea5c22fda1aac7b75-Paper.pdf,False
2917,papers/neurips_2018/074177d3eb6371e32c16c55a3b8f706b-Paper.pdf,True
2918,papers/neurips_2018/2a38a4a9316c49e5a833517c45d31070-Paper.pdf,False
2919,papers/neurips_2018/9a1335ef5ffebb0de9d089c4182e4868-Paper.pdf,True
2920,papers/neurips_2018/1458e7509aa5f47ecfb92536e7dd1dc7-Paper.pdf,True
2921,papers/neurips_2018/82cadb0649a3af4968404c9f6031b233-Paper.pdf,False
2922,papers/neurips_2018/7fb8ceb3bd59c7956b1df66729296a4c-Paper.pdf,False
2923,papers/neurips_2018/7417744a2bac776fabe5a09b21c707a2-Paper.pdf,True
2924,papers/neurips_2018/f19ec2b84181033bf4753a5a51d5d608-Paper.pdf,False
2925,papers/neurips_2018/148510031349642de5ca0c544f31b2ef-Paper.pdf,True
2926,papers/neurips_2018/b3ba8f1bee1238a2f37603d90b58898d-Paper.pdf,False
2927,papers/neurips_2018/0aa1883c6411f7873cb83dacb17b0afc-Paper.pdf,False
2928,papers/neurips_2018/4fb8a7a22a82c80f2c26fe6c1e0dcbb3-Paper.pdf,True
2929,papers/neurips_2018/13f320e7b5ead1024ac95c3b208610db-Paper.pdf,False
2930,papers/neurips_2018/febefe1cc5c87748ea02036dbe9e3d67-Paper.pdf,False
2931,papers/interspeech_2022/wang22f_interspeech.pdf,True
2932,papers/neurips_2018/be3087e74e9100d4bc4c6268cdbe8456-Paper.pdf,True
2933,papers/neurips_2018/c26820b8a4c1b3c2aa868d6d57e14a79-Paper.pdf,False
2934,papers/neurips_2018/4f164cf233807fc02da06599a1264dee-Paper.pdf,True
2935,papers/neurips_2018/6f3ef77ac0e3619e98159e9b6febf557-Paper.pdf,False
2936,papers/neurips_2018/8e2c381d4dd04f1c55093f22c59c3a08-Paper.pdf,False
2937,papers/neurips_2018/2b64c2f19d868305aa8bbc2d72902cc5-Paper.pdf,True
2938,papers/neurips_2018/36072923bfc3cf47745d704feb489480-Paper.pdf,False
2939,papers/neurips_2018/a1d7311f2a312426d710e1c617fcbc8c-Paper.pdf,False
2940,papers/interspeech_2022/zhang22ea_interspeech.pdf,False
2941,papers/neurips_2018/729c68884bd359ade15d5f163166738a-Paper.pdf,True
2942,papers/neurips_2018/c1a3d34711ab5d85335331ca0e57f067-Paper.pdf,False
2943,papers/neurips_2018/17c276c8e723eb46aef576537e9d56d0-Paper.pdf,False
2944,papers/neurips_2018/1d94108e907bb8311d8802b48fd54b4a-Paper.pdf,True
2945,papers/neurips_2018/1b9f38268c50805669fd8caf8f3cc84a-Paper.pdf,True
2946,papers/neurips_2018/90e1357833654983612fb05e3ec9148c-Paper.pdf,False
2947,papers/neurips_2018/49182f81e6a13cf5eaa496d51fea6406-Paper.pdf,True
2948,papers/neurips_2018/a5bfc9e07964f8dddeb95fc584cd965d-Paper.pdf,False
2949,papers/neurips_2018/5a7b238ba0f6502e5d6be14424b20ded-Paper.pdf,False
2950,papers/neurips_2018/7a576629fef88f3e636afd33b09e8289-Paper.pdf,False
2951,papers/neurips_2018/f4a4da9aa7eadfd23c7bdb7cf57b3112-Paper.pdf,True
2952,papers/neurips_2018/f6d9e459b9fbf6dd26c4f7d621adec1d-Paper.pdf,False
2953,papers/neurips_2018/14c879f3f5d8ed93a09f6090d77c2cc3-Paper.pdf,True
2954,papers/neurips_2018/cb463625fc9dde2d82207e15bde1b674-Paper.pdf,False
2955,papers/neurips_2018/b137fdd1f79d56c7edf3365fea7520f2-Paper.pdf,True
2956,papers/neurips_2018/fdf1bc5669e8ff5ba45d02fded729feb-Paper.pdf,False
2957,papers/neurips_2018/e5841df2166dd424a57127423d276bbe-Paper.pdf,True
2958,papers/neurips_2018/4e2a6330465c8ffcaa696a5a16639176-Paper.pdf,False
2959,papers/neurips_2018/e16e74a63567ecb44ade5c87002bb1d9-Paper.pdf,False
2960,papers/neurips_2018/c5ff2543b53f4cc0ad3819a36752467b-Paper.pdf,True
2961,papers/neurips_2018/300891a62162b960cf02ce3827bb363c-Paper.pdf,False
2962,papers/neurips_2018/68b1fbe7f16e4ae3024973f12f3cb313-Paper.pdf,False
2963,papers/neurips_2018/5c936263f3428a40227908d5a3847c0b-Paper.pdf,True
2964,papers/neurips_2018/a5e0ff62be0b08456fc7f1e88812af3d-Paper.pdf,False
2965,papers/neurips_2018/f2f446980d8e971ef3da97af089481c3-Paper.pdf,False
2966,papers/neurips_2018/dbb240d23ce3d732b67bcfbae5956b18-Paper.pdf,False
2967,papers/neurips_2018/8c6744c9d42ec2cb9e8885b54ff744d0-Paper.pdf,False
2968,papers/neurips_2018/7ae11af20803185120e83d3ce4fb4ed7-Paper.pdf,False
2969,papers/neurips_2018/9f53d83ec0691550f7d2507d57f4f5a2-Paper.pdf,True
2970,papers/neurips_2018/34306d99c63613fad5b2a140398c0420-Paper.pdf,False
2971,papers/neurips_2018/ce6c92303f38d297e263c7180f03d402-Paper.pdf,False
2972,papers/neurips_2018/955cb567b6e38f4c6b3f28cc857fc38c-Paper.pdf,False
2973,papers/neurips_2018/4e5046fc8d6a97d18a5f54beaed54dea-Paper.pdf,False
2974,papers/neurips_2018/22fb0cee7e1f3bde58293de743871417-Paper.pdf,False
2975,papers/neurips_2018/aba22f748b1a6dff75bda4fd1ee9fe07-Paper.pdf,False
2976,papers/neurips_2018/b60c5ab647a27045b462934977ccad9a-Paper.pdf,True
2977,papers/neurips_2018/c042f4db68f23406c6cecf84a7ebb0fe-Paper.pdf,False
2978,papers/neurips_2018/b1301141feffabac455e1f90a7de2054-Paper.pdf,True
2979,papers/neurips_2018/74f23f9e28cbc5ddaae8582f48642a59-Paper.pdf,False
2980,papers/neurips_2018/68d3743587f71fbaa5062152985aff40-Paper.pdf,True
2981,papers/neurips_2018/a01610228fe998f515a72dd730294d87-Paper.pdf,False
2982,papers/neurips_2018/8d3bba7425e7c98c50f52ca1b52d3735-Paper.pdf,False
2983,papers/neurips_2018/ab7314887865c4265e896c6e209d1cd6-Paper.pdf,False
2984,papers/neurips_2018/72e6d3238361fe70f22fb0ac624a7072-Paper.pdf,False
2985,papers/neurips_2018/d94fd74dcde1aa553be72c1006578b23-Paper.pdf,True
2986,papers/neurips_2018/801fd8c2a4e79c1d24a40dc735c051ae-Paper.pdf,True
2987,papers/neurips_2018/e0f7a4d0ef9b84b83b693bbf3feb8e6e-Paper.pdf,False
